amedas_id,amedas_subid,,fuken_id,type,f_pre,f_tem,f_wsd,f_sun,f_snc,station_name,station_name_kana,location,,,longitude,,,latitude,height,height_wsd,height_tem,,obs_started_pre,obs_started_others,note1,note2,supervisor,station_id,old_station_id
17501,0,オホーツク,17,四,Y,Y,Y,Y,N,生田原,イクタハラ,紋別郡遠軽町生田原,43,55,43.9167,143,31.9,143.5317,199,10,2.5,#昭52.10.25,1974/11/01,1977/10/25,,,網走地方気象台,72,
17512,0,オホーツク,17,雨,Y,N,N,N,N,仁頃山,ニコロヤマ,北見市富里,43,51.6,43.8600,143,44.8,143.7467,261,,,平17.11.2,2005/11/02,2005/11/02,,,網走地方気象台,73,
17521,0,オホーツク,17,四,Y,Y,Y,Y,N,北見,キタミ,北見市高栄東町,43,48.6,43.8100,143,52.5,143.8750,114,9.4,2.5,#昭51.4.1,1974/11/01,1976/04/01,17925,,網走地方気象台,74,
17531,0,オホーツク,17,官,Y,Y,Y,N,N,女満別,メマンベツ,網走郡大空町女満別中央　女満別空港出張所,43,52.8,43.8800,144,9.8,144.1633,33,8.6,,平18.3.16,2006/03/16,2006/03/16,17965,日照を除く,網走地方気象台,1460,
17541,0,オホーツク,17,雨,Y,N,N,N,N,東藻琴,ヒガシモコト,網走郡大空町東藻琴,43,50.4,43.8400,144,17.1,144.2850,58,,,昭53.7.11,1978/07/11,1978/07/11,,,網走地方気象台,1263,
17546,0,オホーツク,17,四,Y,Y,Y,Y,N,小清水,コシミズ,斜里郡小清水町字泉,43,50.5,43.8417,144,29.1,144.4850,52,10,3,#昭52.10.19,1974/11/01,1977/10/19,,,網走地方気象台,75,
17561,0,オホーツク,17,四,Y,Y,Y,Y,N,斜里,シャリ,斜里郡斜里町以久科南,43,53,43.8833,144,42,144.7000,15,10,2.5,#昭52.10.19,1974/11/01,1977/10/19,17940,,網走地方気象台,76,
17596,0,オホーツク,17,四,Y,Y,Y,Y,N,留辺蘂,ルベシベ,北見市留辺蘂町大和,43,44.5,43.7417,143,27,143.4500,325,10,2.5,#昭53.11.1,1974/11/01,1978/11/01,17930,,網走地方気象台,77,
17607,0,オホーツク,17,四,Y,Y,Y,Y,N,境野,サカイノ,常呂郡置戸町豊住,43,42.4,43.7067,143,38.6,143.6433,184,10,2.5,昭52.10.25,1977/10/25,1977/10/25,,,網走地方気象台,1209,
17631,0,オホーツク,17,四,Y,Y,Y,Y,N,美幌,ビホロ,網走郡美幌町福住,43,46.2,43.7700,144,10.3,144.1717,60,10.1,3,#昭52.10.20,1974/11/01,1977/10/20,,,網走地方気象台,79,
17642,0,オホーツク,17,雨,Y,N,N,N,N,山園,ヤマゾノ,網走郡大空町東藻琴山園,43,44.6,43.7433,144,20.2,144.3367,361,,,平22.3.18,2010/03/18,2010/03/18,,,網走地方気象台,1617,
17686,0,オホーツク,17,雨,Y,N,N,N,N,置戸常元,オケトツネモト,常呂郡置戸町常元,43,37.2,43.6200,143,26.4,143.4400,368,,,平17.11.8,2005/11/08,2005/11/08,,,網走地方気象台,1569,
17717,0,オホーツク,17,四,Y,Y,Y,Y,N,津別,ツベツ,網走郡津別町豊永,43,42.1,43.7017,144,2,144.0333,100,10,2.5,昭63.10.4,1988/10/04,1988/10/04,17950,,網走地方気象台,82,
17776,0,オホーツク,17,雨,Y,N,N,N,N,津別二又,ツベツフタマタ,網走郡津別町二又,43,35,43.5833,143,51.9,143.8650,221,,,平17.11.4,2005/11/04,2005/11/04,,,網走地方気象台,1568,
18038,0,根室,18,四,Y,Y,Y,Y,N,羅臼,ラウス,目梨郡羅臼町栄町,44,1.4,44.0233,145,11.2,145.1867,15,9.5,1.5,平17.11.1,2005/11/01,2005/11/01,18925,,釧路地方気象台,84,
18091,0,根室,18,雨,Y,N,N,N,N,糸櫛別,イトクシベツ,標津郡標津町川北糸櫛別,43,43.3,43.7217,144,59.3,144.9883,115,,,昭53.7.28,1978/07/28,1978/07/28,,,釧路地方気象台,1266,
18136,0,根室,18,四,Y,Y,Y,Y,N,標津,シベツ,標津郡標津町北2条西,43,39.7,43.6617,145,7.9,145.1317,3,8,2.2,#昭52.10.18,1974/11/01,1977/10/18,,,釧路地方気象台,85,
18161,0,根室,18,四,Y,Y,Y,Y,N,上標津,カミシベツ,標津郡中標津町字上標津,43,31.2,43.5200,144,44.8,144.7467,181,6.5,2.2,平15.10.16,2003/10/16,2003/10/16,,,釧路地方気象台,1547,
18171,0,根室,18,四,Y,Y,Y,Y,N,中標津,ナカシベツ,標津郡中標津町桜ケ丘,43,32.6,43.5433,144,58.7,144.9783,50,6.5,2.2,#昭52.10.18,1974/11/01,1977/10/18,18910,,釧路地方気象台,86,
18174,0,根室,18,官,Y,Y,Y,N,N,根室中標津,ネムロナカシベツ,標津郡中標津町字中標津　中標津空港出張所,43,34.6,43.5767,144,57.6,144.9600,65,9.2,,平18.3.16,2006/03/16,2006/03/16,18930,日照を除く,釧路地方気象台,1489,
18256,0,根室,18,四,Y,Y,Y,Y,N,別海,ベツカイ,野付郡別海町川上町,43,22.9,43.3817,145,7.1,145.1183,23,10,2.2,#昭52.10.14,1974/11/01,1977/10/14,18915,,釧路地方気象台,88,
18273,0,根室,18,官,Y,Y,Y,Y,N,根室,ネムロ,根室市弥栄町　根室特別地域気象観測所,43,19.8,43.3300,145,35.1,145.5850,25,29,,平5.8.26,1993/08/26,1993/08/26,18917,,釧路地方気象台,47420,
18281,0,根室,18,四,Y,Y,Y,Y,N,納沙布,ノサップ,根室市温根元,43,23.6,43.3933,145,45.5,145.7583,12,6.5,1.8,(昭50.5.29)昭52.10.13,1975/05/29,1977/10/13,,,釧路地方気象台,1056,
18311,0,根室,18,四,Y,Y,Y,Y,N,厚床,アットコ,根室市厚床,43,13.9,43.2317,145,15.5,145.2583,40,10,2.2,昭52.10.14,1977/10/14,1977/10/14,18920,,釧路地方気象台,1196,
19021,0,釧路,19,四,Y,Y,Y,Y,N,川湯,カワユ,川上郡弟子屈町川湯駅前,43,37,43.6167,144,27.4,144.4567,158,9.5,2,#昭52.10.6,1974/11/01,1977/10/06,19900,,釧路地方気象台,90,
19051,0,釧路,19,四,Y,Y,Y,Y,N,弟子屈,テシカガ,川上郡弟子屈町弟子屈原野,43,30.6,43.5100,144,28,144.4667,170,10,2,昭52.10.6,1977/10/06,1977/10/06,,,釧路地方気象台,1187,92
19076,0,釧路,19,四,Y,Y,Y,Y,N,阿寒湖畔,アカンコハン,釧路市阿寒町阿寒湖温泉,43,26.2,43.4367,144,5.1,144.0850,450,9.9,2,#昭52.10.7,1974/11/01,1977/10/07,19910,,釧路地方気象台,91,
19151,0,釧路,19,四,Y,Y,Y,Y,N,標茶,シベチャ,川上郡標茶町開運,43,17.5,43.2917,144,35.2,144.5867,20,10,2,#昭52.10.11,1974/11/01,1977/10/11,19915,,釧路地方気象台,93,
19191,0,釧路,19,四,Y,Y,Y,Y,N,鶴居,ツルイ,阿寒郡鶴居村鶴居東,43,13.9,43.2317,144,19.5,144.3250,38,6.5,2,昭52.10.5,1977/10/05,1977/10/05,19920,,釧路地方気象台,1186,
19261,0,釧路,19,四,Y,Y,Y,Y,N,中徹別,ナカテシベツ,釧路市阿寒町徹別原野34線,43,11.9,43.1983,144,8.5,144.1417,80,10,2,#昭52.10.7,1974/11/01,1977/10/07,19925,,釧路地方気象台,95,
19281,0,釧路,19,雨,Y,N,N,N,N,塘路,トウロ,川上郡標茶町塘路,43,8.9,43.1483,144,29.8,144.4967,25,,,昭58.8.2,1983/08/02,1983/08/02,,,釧路地方気象台,1403,
19301,0,釧路,19,雨,Y,N,N,N,N,茶内原野,チャナイゲンヤ,厚岸郡浜中町茶内西13線,43,10.4,43.1733,144,58,144.9667,70,,,昭59.10.1,1984/10/01,1984/10/01,,,釧路地方気象台,1417,
19311,0,釧路,19,四,Y,Y,Y,Y,N,榊町,サカキマチ,厚岸郡浜中町榊町,43,7.2,43.1200,145,6.6,145.1100,2,9.5,2,昭52.10.12,1977/10/12,1977/10/12,,,釧路地方気象台,1195,
19346,0,釧路,19,雨,Y,N,N,N,N,阿寒,アカン,釧路市阿寒町中央,43,6.8,43.1133,144,7.4,144.1233,40,,,#,1974/11/01,,,,釧路地方気象台,96,
19347,0,釧路,19,官,Y,Y,Y,N,N,鶴丘,ツルオカ,釧路市鶴丘　釧路空港出張所,43,2.4,43.0400,144,11.5,144.1917,95,9.4,,平18.3.16,2006/03/16,2006/03/16,19935,日照を除く,釧路地方気象台,1461,
19376,0,釧路,19,四,Y,Y,Y,Y,N,太田,オオタ,厚岸郡厚岸町太田,43,5.4,43.0900,144,46.7,144.7783,85,10,2,昭52.10.11,1977/10/11,1977/10/11,19930,,釧路地方気象台,1192,
19406,0,釧路,19,雨,Y,N,N,N,N,二俣,フタマタ,釧路市音別町音別原野基線,42,58.3,42.9717,143,52.5,143.8750,45,,,昭51.6.29,1976/06/29,1976/06/29,,,釧路地方気象台,1107,
19416,0,釧路,19,四,Y,Y,Y,Y,N,白糠,シラヌカ,白糠郡白糠町茶路西1線,42,58.2,42.9700,144,3.7,144.0617,9,10,2,#昭52.10.5,1974/11/01,1977/10/05,19940,,釧路地方気象台,98,
19432,0,釧路,19,官,Y,Y,Y,Y,N,釧路,クシロ,釧路市幸町　釧路地方気象台,42,59.1,42.9850,144,22.6,144.3767,5,65.9,,平12.10.5,2000/10/05,2000/10/05,19950,,釧路地方気象台,47418,
19451,0,釧路,19,四,Y,Y,Y,Y,N,知方学,チッポマナイ,釧路郡釧路町仙鳳趾村知方学,42,56.3,42.9383,144,44.1,144.7350,149,6.6,2,昭53.10.27,1978/10/27,1978/10/27,,,釧路地方気象台,1283,
20047,0,十勝,20,雨,Y,N,N,N,N,三股,ミツマタ,河東郡上士幌町三股,43,30.6,43.5100,143,8.9,143.1483,660,,,平17.11.9,2005/11/09,2005/11/09,,,釧路地方気象台,1571,
20071,0,十勝,20,雨,Y,N,N,N,N,小利別,ショウトシベツ,足寄郡陸別町小利別本通東1条,43,35.3,43.5883,143,40.8,143.6800,313,,,昭58.8.2,1983/08/02,1983/08/02,,,釧路地方気象台,1404,
20146,0,十勝,20,四,Y,Y,Y,Y,N,陸別,リクベツ,足寄郡陸別町陸別原野分線,43,28.1,43.4683,143,44.3,143.7383,207,8.2,2,#昭52.10.21,1974/11/01,1977/10/21,20900,,釧路地方気象台,101,
20186,0,十勝,20,四,Y,Y,Y,Y,N,ぬかびら源泉郷,ヌカビラゲンセンキョウ,河東郡上士幌町ぬかびら源泉郷北区,43,22,43.3667,143,11.5,143.1917,540,8.1,2,昭51.4.1,1976/04/01,1976/04/01,20910,,釧路地方気象台,103,
20202,0,十勝,20,雨,Y,N,N,N,N,柏倉,カシワクラ,足寄郡足寄町喜登牛,43,21.7,43.3617,143,27.5,143.4583,378,,,昭58.8.2,1983/08/02,1983/08/02,,,釧路地方気象台,1409,
20222,0,十勝,20,雨,Y,N,N,N,N,上螺湾,カミラワン,足寄郡足寄町上螺湾,43,19.1,43.3183,143,48.1,143.8017,232,,,昭58.10.5,1983/10/05,1983/10/05,,,釧路地方気象台,1410,
20266,0,十勝,20,四,Y,Y,Y,Y,N,上士幌,カミシホロ,河東郡上士幌町東4線,43,14.1,43.2350,143,18.2,143.3033,295,10,2,#昭52.10.20,1974/11/01,1977/10/20,20920,,釧路地方気象台,107,
20276,0,十勝,20,四,Y,Y,Y,Y,N,足寄,アショロ,足寄郡足寄町南1条,43,14.6,43.2433,143,33.2,143.5533,90,10,2,#昭52.10.21,1974/11/01,1977/10/21,,,釧路地方気象台,109,
20331,0,十勝,20,雨,Y,N,N,N,N,押帯,オショップ,中川郡本別町押帯,43,6.9,43.1150,143,26.6,143.4433,104,,,昭58.8.2,1983/08/02,1983/08/02,,,釧路地方気象台,1405,
20341,0,十勝,20,四,Y,Y,Y,Y,N,本別,ホンベツ,中川郡本別町新町,43,7.9,43.1317,143,36,143.6000,67,8,2,#昭51.3.10,1974/11/01,1976/03/10,20935,,釧路地方気象台,112,
20356,0,十勝,20,四,Y,Y,Y,Y,N,新得,シントク,上川郡新得町4条南,43,4.6,43.0767,142,50.4,142.8400,178,8.3,2,#昭52.10.24,1974/11/01,1977/10/24,20930,,釧路地方気象台,113,
20361,0,十勝,20,四,Y,Y,Y,Y,N,鹿追,シカオイ,河東郡鹿追町緑町,43,6.2,43.1033,142,59.7,142.9950,206,8,2,#昭53.10.30,1974/11/01,1978/10/30,,,釧路地方気象台,114,
20371,0,十勝,20,四,Y,Y,Y,Y,N,駒場,コマバ,河東郡音更町駒場北町,43,3,43.0500,143,11,143.1833,112,10,2,昭52.10.20,1977/10/20,1977/10/20,,,釧路地方気象台,1204,
20421,0,十勝,20,四,Y,Y,Y,Y,N,芽室,メムロ,河西郡芽室町西3条南,42,54,42.9000,143,2.6,143.0433,90,9.5,2.5,#昭52.10.24,1974/11/01,1977/10/24,20940,,釧路地方気象台,115,
20432,0,十勝,20,官,Y,Y,N,N,N,帯広,オビヒロ,帯広市東4条南　帯広測候所,42,55.3,42.9217,143,12.7,143.2117,38,,,#昭50.4.1,1974/11/01,1975/04/01,20943,気温、雨,釧路地方気象台,47417,
20432,1,十勝,20,官,N,N,Y,Y,N,帯広,オビヒロ,帯広市東9条南　,42,54.5,42.9083,143,13.4,143.2233,45,11,,平10.1.28,1998/01/28,1998/01/28,,風、日照,釧路地方気象台,47417,
20441,0,十勝,20,四,Y,Y,Y,Y,N,池田,イケダ,中川郡池田町清見,42,55.2,42.9200,143,27.5,143.4583,42,10,2,#昭52.10.26,1974/11/01,1977/10/26,,,釧路地方気象台,117,
20451,0,十勝,20,雨,Y,N,N,N,N,留真,ルシン,十勝郡浦幌町留真,42,55,42.9167,143,39.7,143.6617,40,,,昭59.10.1,1984/10/01,1984/10/01,,,釧路地方気象台,1418,
20506,0,十勝,20,四,Y,Y,Y,Y,N,浦幌,ウラホロ,十勝郡浦幌町桜町,42,48.5,42.8083,143,39.4,143.6567,20,8.3,2,#昭52.10.27,1974/11/01,1977/10/27,20945,,釧路地方気象台,118,
20551,0,十勝,20,官,Y,Y,Y,N,N,帯広泉,オビヒロイズミ,帯広市泉町西9線中　帯広空港出張所,42,44,42.7333,143,13,143.2167,149,9.9,,平18.3.16,2006/03/16,2006/03/16,20955,日照を除く,釧路地方気象台,1510,
20556,0,十勝,20,四,Y,Y,Y,Y,N,糠内,ヌカナイ,中川郡幕別町五位,42,47.2,42.7867,143,19.7,143.3283,70,10,2,昭53.10.30,1978/10/30,1978/10/30,,,釧路地方気象台,1286,
20601,0,十勝,20,四,Y,Y,Y,Y,N,上札内,カミサツナイ,河西郡中札内村元札内西1線,42,38.5,42.6417,143,5.8,143.0967,251,10,2,昭52.10.25,1977/10/25,1977/10/25,20950,,釧路地方気象台,1210,
20606,0,十勝,20,四,Y,Y,Y,Y,N,更別,サラベツ,河西郡更別村更別南2線,42,38.9,42.6483,143,11.4,143.1900,190,10,2,昭52.10.25,1977/10/25,1977/10/25,,,釧路地方気象台,1211,
20631,0,十勝,20,四,Y,Y,Y,Y,N,大津,オオツ,中川郡豊頃町大津寿町,42,41.1,42.6850,143,38.8,143.6467,4,6.5,2,昭52.10.27,1977/10/27,1977/10/27,,,釧路地方気象台,1214,
20696,0,十勝,20,四,Y,Y,Y,Y,N,大樹,タイキ,広尾郡大樹町柏木町,42,30,42.5000,143,16.5,143.2750,87,10,2,#昭52.10.26,1974/11/01,1977/10/26,20960,,釧路地方気象台,121,
20751,0,十勝,20,官,Y,Y,Y,Y,N,広尾,ヒロオ,広尾郡広尾町並木通東　広尾特別地域気象観測所,42,17.6,42.2933,143,18.9,143.3150,32,19.9,,#昭50.12.19,1974/11/01,1975/12/19,20965,,釧路地方気象台,47440,
21031,0,胆振,21,雨,Y,N,N,N,N,安平,アビラ,勇払郡安平町安平,42,48.8,42.8133,141,49.7,141.8283,32,,,#,1974/11/01,,21900,,室蘭地方気象台,123,
21111,0,胆振,21,四,Y,Y,Y,Y,N,厚真,アツマ,勇払郡厚真町朝日,42,43.8,42.7300,141,53.3,141.8883,20,10,2,#昭52.10.5,1974/11/01,1977/10/05,,,室蘭地方気象台,124,
21126,0,胆振,21,四,Y,Y,Y,Y,N,穂別,ホベツ,勇払郡むかわ町穂別,42,45.7,42.7617,142,8.6,142.1433,56,10,2,#昭52.10.5,1974/11/01,1977/10/05,21905,,室蘭地方気象台,125,
21161,0,胆振,21,四,Y,Y,Y,Y,N,大滝,オオタキ,伊達市大滝区本町,42,40.2,42.6700,141,4.7,141.0783,390,10,2.5,(昭50.6.3)昭52.10.7,1975/06/03,1977/10/07,21910,,室蘭地方気象台,1067,
21171,0,胆振,21,四,Y,Y,Y,Y,N,森野,モリノ,白老郡白老町森野,42,37.8,42.6300,141,14.8,141.2467,170,10,2.5,#昭52.10.27,1974/11/01,1977/10/27,,,室蘭地方気象台,126,
21187,0,胆振,21,官,Y,Y,Y,Y,N,苫小牧,トマコマイ,苫小牧市しらかば町　苫小牧特別地域気象観測所,42,37.4,42.6233,141,32.8,141.5467,6,20.1,,昭63.6.25,1988/06/25,1988/06/25,21913,,室蘭地方気象台,47424,
21226,0,胆振,21,四,Y,Y,Y,Y,N,大岸,オオキシ,虻田郡豊浦町大岸,42,35.4,42.5900,140,38.6,140.6433,8,10,2.5,#昭52.10.11,1974/11/01,1977/10/11,21915,,室蘭地方気象台,128,
21237,0,胆振,21,雨,Y,N,N,N,N,洞爺湖温泉,トウヤコオンセン,虻田郡洞爺湖町洞爺湖温泉,42,33.9,42.5650,140,48.4,140.8067,85,,,昭53.12.8,1978/12/08,1978/12/08,,,室蘭地方気象台,1329,
21251,0,胆振,21,雨,Y,N,N,N,N,カルルス,カルルス,登別市カルルス町,42,31,42.5167,141,6.4,141.1067,300,,,昭60.7.31,1985/07/31,1985/07/31,,,室蘭地方気象台,1429,
21261,0,胆振,21,四,Y,Y,Y,Y,N,白老,シラオイ,白老郡白老町高砂町,42,32.6,42.5433,141,21.1,141.3517,6,6.5,2,#昭52.10.6,1974/11/01,1977/10/06,21920,,室蘭地方気象台,130,
21276,0,胆振,21,四,Y,Y,Y,Y,N,鵡川,ムカワ,勇払郡むかわ町豊城,42,35.4,42.5900,141,56,141.9333,10,6.5,2,#昭53.10.26,1974/11/01,1978/10/26,,,室蘭地方気象台,131,
21297,0,胆振,21,四,Y,Y,Y,Y,N,伊達,ダテ,伊達市梅本町,42,28.4,42.4733,140,52.6,140.8767,16,10,2,#昭52.10.11,1974/11/01,1977/10/11,,,室蘭地方気象台,132,
21312,0,胆振,21,四,Y,Y,Y,Y,N,登別,ノボリベツ,登別市札内町,42,27.5,42.4583,141,7.1,141.1183,197,10,2,#昭58.8.10,1974/11/01,1983/08/10,21925,,室蘭地方気象台,134,
21323,0,胆振,21,官,Y,Y,Y,Y,N,室蘭,ムロラン,室蘭市山手町　室蘭地方気象台,42,18.7,42.3117,140,58.5,140.9750,40,18.2,,#昭60.7.1,1974/11/01,1985/07/01,21930,,室蘭地方気象台,47423,
22036,0,日高,22,四,Y,Y,Y,Y,N,日高,ヒダカ,沙流郡日高町本町東,42,52.6,42.8767,142,26.5,142.4417,280,10,2.3,昭52.10.19,1977/10/19,1977/10/19,22900,,室蘭地方気象台,1202,
22072,0,日高,22,雨,Y,N,N,N,N,仁世宇,ニセウ,沙流郡平取町仁世宇,42,46.3,42.7717,142,21.5,142.3583,150,,,昭60.9.25,1985/09/25,1985/09/25,,,室蘭地方気象台,1097,
22106,0,日高,22,雨,Y,N,N,N,N,旭,アサヒ,沙流郡平取町旭地区,42,37.7,42.6283,142,23.6,142.3933,245,,,昭60.9.26,1985/09/26,1985/09/26,22906,,室蘭地方気象台,1430,
22141,0,日高,22,四,Y,Y,Y,Y,N,日高門別,ヒダカモンベツ,沙流郡日高町富川北,42,31.3,42.5217,142,2.2,142.0367,10,10,1.8,#昭51.3.11,1974/11/01,1976/03/11,,,室蘭地方気象台,136,
22156,0,日高,22,四,Y,Y,Y,Y,N,新和,シンワ,新冠郡新冠町新和,42,32.6,42.5433,142,20,142.3333,60,10,1.9,#昭52.10.18,1974/11/01,1977/10/18,,,室蘭地方気象台,137,
22206,0,日高,22,雨,Y,N,N,N,N,笹山,ササヤマ,日高郡新ひだか町静内御園,42,26,42.4333,142,28.9,142.4817,110,,,昭62.10.6,1987/10/06,1987/10/06,,,室蘭地方気象台,139,
22241,0,日高,22,四,Y,Y,Y,Y,N,静内,シズナイ,日高郡新ひだか町静内山手町,42,20.6,42.3433,142,21.7,142.3617,10,9.6,1.8,#昭52.10.17,1974/11/01,1977/10/17,22920,,室蘭地方気象台,140,
22291,0,日高,22,四,Y,Y,Y,Y,N,三石,ミツイシ,日高郡新ひだか町三石美野和,42,14.7,42.2450,142,39.7,142.6617,10,10,1.9,昭52.10.17,1977/10/17,1977/10/17,,,室蘭地方気象台,1198,
22306,0,日高,22,四,Y,Y,Y,Y,N,中杵臼,ナカキネウス,浦河郡浦河町上杵臼,42,13.4,42.2233,142,56.9,142.9483,80,10,2.1,昭53.10.31,1978/10/31,1978/10/31,22910,,室蘭地方気象台,1288,
22327,0,日高,22,官,Y,Y,Y,Y,N,浦河,ウラカワ,浦河郡浦河町潮見町　浦河特別地域気象観測所,42,9.7,42.1617,142,46.6,142.7767,37,17.9,,#昭58.3.1,1974/11/01,1983/03/01,22913,,室蘭地方気象台,47426,
22356,0,日高,22,雨,Y,N,N,N,N,目黒,メグロ,幌泉郡えりも町目黒,42,7.6,42.1267,143,18.8,143.3133,17,,,昭53.8.30,1978/08/30,1978/08/30,22915,,室蘭地方気象台,1276,
22366,0,日高,22,雨,Y,N,N,N,N,幌満,ホロマン,様似郡様似町幌満,42,4.6,42.0767,143,2.1,143.0350,0,,,昭53.7.14,1978/07/14,1978/07/14,,,室蘭地方気象台,1264,
22391,0,日高,22,四,Y,Y,Y,Y,N,えりも岬,エリモミサキ,幌泉郡えりも町東洋,41,55.5,41.9250,143,14.6,143.2433,63,8,1.7,昭53.12.27,1978/12/27,1978/12/27,,,室蘭地方気象台,1340,
23031,0,渡島,23,四,Y,Y,Y,Y,N,長万部,オシャマンベ,山越郡長万部町栄原,42,31.4,42.5233,140,22.9,140.3817,10,10,2.3,#昭52.10.12,1974/11/01,1977/10/12,23900,,函館海洋気象台,143,
23086,0,渡島,23,四,Y,Y,Y,Y,N,八雲,ヤクモ,二海郡八雲町本町,42,15.1,42.2517,140,16.3,140.2717,8,9.4,2.4,#昭52.10.12,1974/11/01,1977/10/12,23905,,函館海洋気象台,144,
23166,0,渡島,23,四,Y,Y,Y,Y,N,森,モリ,茅部郡森町姫川,42,4,42.0667,140,35.3,140.5883,125,8,1.5,平14.3.1,2002/03/01,2002/03/01,23925,,函館海洋気象台,145,
23191,0,渡島,23,雨,Y,N,N,N,N,大沼,オオヌマ,亀田郡七飯町上軍川,41,58.6,41.9767,140,42.9,140.7150,165,,,#,1974/11/01,,23910,,函館海洋気象台,146,
23206,0,渡島,23,四,Y,Y,Y,Y,N,川汲,カックミ,函館市川汲町,41,54.3,41.9050,140,58.2,140.9700,25,10,2.2,#昭52.10.13,1974/11/01,1977/10/13,,,函館海洋気象台,147,
23226,0,渡島,23,四,Y,Y,Y,Y,N,北斗,ホクト,北斗市本町,41,53.2,41.8867,140,39.2,140.6533,25,10,2.2,#昭52.10.13,1974/11/01,1977/10/13,,,函館海洋気象台,148,
23232,0,渡島,23,官,Y,Y,Y,Y,N,函館,ハコダテ,函館市美原　函館海洋気象台,41,49,41.8167,140,45.2,140.7533,35,25.6,,平4.7.23,1992/07/23,1992/07/23,23915,,函館海洋気象台,47430,
23281,0,渡島,23,官,Y,Y,Y,N,N,高松,タカマツ,函館市高松町　函館空港出張所,41,46.2,41.7700,140,49.3,140.8217,34,10.1,,平18.3.16,2006/03/16,2006/03/16,23930,日照を除く,函館海洋気象台,1462,
23291,0,渡島,23,雨,Y,N,N,N,N,戸井泊,トイトマリ,函館市泊町,41,43,41.7167,141,0.2,141.0033,20,,,平15.3.20,2003/03/20,2003/03/20,,,函館海洋気象台,1543,
23321,0,渡島,23,雨,Y,N,N,N,N,知内,シリウチ,上磯郡知内町上雷,41,35.9,41.5983,140,22.5,140.3750,24,,,平16.10.1,2004/10/01,2004/10/01,,,函館海洋気象台,1552,
23326,0,渡島,23,四,Y,Y,Y,Y,N,木古内,キコナイ,上磯郡木古内町大平,41,41.2,41.6867,140,26.7,140.4450,6,10,2.4,(昭50.4.18)昭52.10.14,1975/04/18,1977/10/14,,,函館海洋気象台,917,
23356,0,渡島,23,雨,Y,N,N,N,N,千軒,センゲン,松前郡福島町千軒,41,33.5,41.5583,140,16.3,140.2717,100,,,昭53.7.19,1978/07/19,1978/07/19,23920,,函館海洋気象台,1265,
23376,0,渡島,23,四,Y,Y,Y,Y,N,松前,マツマエ,松前郡松前町建石,41,25.4,41.4233,140,5.2,140.0867,30,10,2.1,#昭52.10.14,1974/11/01,1977/10/14,,,函館海洋気象台,152,
24141,0,渡島,23,四,Y,Y,Y,Y,N,熊石,クマイシ,二海郡八雲町熊石根崎町,42,7.7,42.1283,139,59.1,139.9850,12,10,2.1,#昭52.10.18,1974/11/01,1977/10/18,24905,,函館海洋気象台,155,
24041,0,檜山,24,四,Y,Y,Y,Y,N,せたな,セタナ,せたな町瀬棚区本町,42,27,42.4500,139,51.1,139.8517,10,10,2.2,#昭52.10.19,1974/11/01,1977/10/19,,,函館海洋気象台,153,
24051,0,檜山,24,四,Y,Y,Y,Y,N,今金,イマカネ,瀬棚郡今金町今金,42,25.7,42.4283,140,0.5,140.0083,19,10,2.7,#昭52.10.19,1974/11/01,1977/10/19,24900,,函館海洋気象台,154,
24101,0,檜山,24,四,Y,Y,Y,Y,N,奥尻,オクシリ,奥尻郡奥尻町字稲穂,42,14.9,42.2483,139,33.4,139.5567,5,6.5,2.3,平12.1.28,2000/01/28,2000/01/28,,,函館海洋気象台,1199,
24156,0,檜山,24,官,Y,Y,Y,N,N,米岡,ヨネオカ,奥尻郡奥尻町字米岡　奥尻航空気象観測所,42,4.3,42.0717,139,25.7,139.4283,52,10.4,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,函館海洋気象台,1513,
24166,0,檜山,24,雨,Y,N,N,N,N,潮見,シオミ,爾志郡乙部町潮見,42,2.3,42.0383,140,5.3,140.0883,50,,,#,1974/11/01,,,,函館海洋気象台,156,
24201,0,檜山,24,四,Y,Y,Y,Y,N,鶉,ウズラ,檜山郡厚沢部町鶉町,41,55.8,41.9300,140,18.7,140.3117,53,10,2.4,昭52.10.18,1977/10/18,1977/10/18,24910,,函館海洋気象台,1200,
24217,0,檜山,24,官,Y,Y,Y,Y,N,江差,エサシ,檜山郡江差町姥神町　江差特別地域気象観測所,41,52,41.8667,140,7.4,140.1233,4,19.4,,昭54.8.30,1979/08/30,1979/08/30,24915,,函館海洋気象台,47428,
24236,0,檜山,24,雨,Y,N,N,N,N,石崎,イシザキ,檜山郡上ノ国町石崎,41,42,41.7000,140,1.7,140.0283,5,,,昭52.10.20,1977/10/20,1977/10/20,,,函館海洋気象台,1205,
31001,0,青森,31,四,Y,Y,Y,Y,N,大間,オオマ,下北郡大間町大間字狼丁,41,31.6,41.5267,140,54.7,140.9117,14,10,2,(昭50.5.24)昭51.11.24,1975/05/24,1976/11/24,31900,,青森地方気象台,1041,
31036,0,青森,31,雨,Y,N,N,N,N,湯野川,ユノカワ,むつ市川内町湯野川,41,18.8,41.3133,140,57.4,140.9567,162,,,平17.10.21,2005/10/21,2005/10/21,,,青森地方気象台,1559,
31111,0,青森,31,官,Y,Y,Y,Y,N,むつ,ムツ,むつ市金曲　むつ特別地域気象観測所,41,17,41.2833,141,12.6,141.2100,3,10.6,,#昭50.12.10,1974/11/01,1975/12/10,31903,,青森地方気象台,47576,
